HBM_CATMAN_DATAFILE_40
test kommentar
4/15/2011
10:47
CHANNELS: 5
SEPARATOR: 9
MAXLINES: 1000               

Time DEVICE_1 (Sample rate 1)	F8111	F8113	F8114	F8116
11.880	0.006	0.001	0.396	0.000
11.900	0.006	0.001	0.425	0.001
11.920	0.006	0.001	0.460	0.001
11.940	0.006	0.001	0.504	0.001
11.960	0.006	0.001	0.536	0.001
11.980	0.006	0.001	0.534	0.001
12.000	0.006	0.000	0.502	0.001
12.020	0.006	0.001	0.446	0.001
12.040	0.006	0.001	0.386	0.000
12.060	0.006	0.001	0.350	-0.001
12.080	0.006	0.001	0.334	-0.001
12.100	0.006	0.002	0.332	-0.001
12.120	0.006	0.002	0.343	0.000
12.140	0.006	0.001	0.365	0.000
12.160	0.006	0.002	0.398	0.000
12.180	0.006	0.002	0.446	0.000
12.200	0.006	0.002	0.495	-0.001
12.220	0.006	0.001	0.530	-0.001
12.240	0.006	0.001	0.538	-0.001
12.260	0.006	0.001	0.518	0.000
12.280	0.006	0.001	0.477	0.001
12.300	0.006	0.001	0.430	0.000
12.320	0.006	0.001	0.391	-0.001
12.340	0.006	0.001	0.365	-0.002
12.360	0.006	0.001	0.360	-0.002
12.380	0.006	0.002	0.377	-0.002
12.400	0.006	0.002	0.410	-0.003
12.420	0.006	0.002	0.450	-0.002
12.440	0.006	0.002	0.486	0.000
12.460	0.006	0.002	0.507	0.001
12.480	0.006	0.002	0.506	0.001
12.500	0.006	0.002	0.487	0.002
12.520	0.006	0.002	0.457	0.002
12.540	0.007	0.002	0.410	0.001
12.560	0.006	0.001	0.359	0.001
12.580	0.006	0.001	0.316	0.000
12.600	0.006	0.002	0.292	0.001
12.620	0.006	0.001	0.308	0.001
12.640	0.006	0.000	0.365	0.002
12.660	0.007	0.000	0.440	0.002
12.680	0.007	0.001	0.515	0.002
12.700	0.007	0.000	0.568	0.002
12.720	0.007	0.000	0.581	0.002
12.740	0.006	0.000	0.567	0.003
12.760	0.006	0.000	0.535	0.003
12.780	0.006	0.000	0.492	0.003
12.800	0.006	0.001	0.438	0.002
12.820	0.006	0.001	0.379	0.000
12.840	0.006	0.001	0.319	0.000
12.860	0.007	0.001	0.283	0.000
12.880	0.007	0.002	0.294	-0.001
12.900	0.007	0.002	0.342	0.000
12.920	0.007	0.002	0.412	0.001
12.940	0.007	0.002	0.476	0.001
12.960	0.007	0.002	0.508	0.000
12.980	0.006	0.002	0.511	0.000
13.000	0.006	0.002	0.500	0.000
13.020	0.006	0.003	0.476	0.000
13.040	0.006	0.003	0.441	-0.002
13.060	0.006	0.003	0.390	-0.001
13.080	0.006	0.003	0.324	0.000
13.100	0.006	0.003	0.265	0.000
13.120	0.007	0.003	0.244	-0.001
13.140	0.006	0.002	0.276	0.000
13.160	0.006	0.002	0.351	-0.001
13.180	0.006	0.002	0.444	-0.002
13.200	0.006	0.001	0.518	-0.001
13.220	0.007	0.001	0.556	0.000
13.240	0.006	0.001	0.563	0.000
13.260	0.006	0.001	0.553	0.000
13.280	0.006	0.000	0.533	0.000
13.300	0.006	0.000	0.499	0.001
13.320	0.006	0.001	0.440	0.003
13.340	0.006	0.000	0.365	0.002
13.360	0.006	0.000	0.301	0.000
13.380	0.006	0.000	0.283	-0.001
13.400	0.006	0.000	0.328	-0.002
13.420	0.006	0.000	0.410	-0.002
13.440	0.006	0.001	0.494	-0.002
13.460	0.006	0.001	0.540	-0.001
13.480	0.006	0.000	0.540	-0.001
13.500	0.006	0.001	0.518	-0.002
13.520	0.006	0.001	0.500	-0.002
13.540	0.006	0.001	0.485	0.000
13.560	0.006	0.001	0.468	0.001
13.580	0.006	0.001	0.431	0.003
13.600	0.006	0.001	0.375	0.003
13.620	0.006	0.001	0.333	0.002
13.640	0.006	0.001	0.333	0.000
13.660	0.006	0.001	0.380	-0.001
13.680	0.006	0.001	0.456	-0.001
13.700	0.006	0.001	0.523	0.000
13.720	0.006	0.002	0.545	0.001
13.740	0.006	0.002	0.529	0.001
13.760	0.006	0.002	0.498	0.002
13.780	0.006	0.002	0.467	0.001
13.800	0.006	0.003	0.441	0.000
13.820	0.006	0.003	0.401	-0.001
13.840	0.006	0.003	0.334	-0.001
13.860	0.006	0.003	0.265	0.000
13.880	0.006	0.002	0.229	0.002
13.900	0.006	0.002	0.250	0.003
13.920	0.006	0.002	0.327	0.002
13.940	0.006	0.002	0.426	0.000
13.960	0.006	0.002	0.503	-0.002
13.980	0.006	0.001	0.538	-0.002
14.000	0.006	0.001	0.540	-0.002
14.020	0.006	0.002	0.526	-0.001
14.040	0.006	0.002	0.507	0.000
14.060	0.006	0.002	0.476	0.000
14.080	0.006	0.003	0.418	0.000
14.100	0.006	0.003	0.336	0.000
14.120	0.006	0.002	0.264	0.000
14.140	0.006	0.002	0.237	0.001
14.160	0.006	0.002	0.269	0.001
14.180	0.006	0.002	0.353	0.002
14.200	0.006	0.001	0.448	0.001
14.220	0.006	0.002	0.511	0.000
14.240	0.006	0.002	0.533	0.000
14.260	0.006	0.001	0.526	0.000
14.280	0.006	0.002	0.504	0.000
14.300	0.006	0.002	0.484	-0.001
14.320	0.006	0.002	0.458	-0.002
14.340	0.006	0.002	0.408	-0.002
14.360	0.006	0.002	0.346	-0.002
14.380	0.006	0.001	0.299	0.000
14.400	0.006	0.000	0.291	0.001
14.420	0.006	0.000	0.340	0.001
14.440	0.006	0.001	0.428	-0.001
14.460	0.006	0.000	0.509	-0.001
14.480	0.006	0.000	0.560	-0.001
14.500	0.006	0.000	0.575	0.001
14.520	0.006	0.001	0.562	0.002
14.540	0.006	0.001	0.535	0.002
14.560	0.006	0.001	0.500	0.002
14.580	0.006	0.002	0.446	0.001
14.600	0.006	0.002	0.376	0.001
14.620	0.006	0.002	0.308	0.000
14.640	0.006	0.002	0.268	0.000
14.660	0.006	0.001	0.277	0.000
14.680	0.006	0.001	0.340	-0.001
14.700	0.006	0.001	0.433	-0.002
14.720	0.006	0.001	0.518	-0.002
14.740	0.006	0.001	0.576	0.000
14.760	0.006	0.001	0.599	0.001
14.780	0.006	0.002	0.589	0.001
14.800	0.006	0.003	0.557	0.001
14.820	0.006	0.003	0.505	0.000
14.840	0.006	0.003	0.433	0.000
14.860	0.006	0.003	0.356	0.000
14.880	0.006	0.003	0.292	0.000
14.900	0.006	0.003	0.262	0.001
14.920	0.007	0.002	0.282	0.001
14.940	0.007	0.002	0.349	0.000
14.960	0.007	0.002	0.440	0.000
14.980	0.007	0.001	0.528	-0.001
15.000	0.007	0.001	0.595	-0.003
15.020	0.007	0.002	0.622	-0.004
15.040	0.007	0.002	0.605	-0.004
15.060	0.007	0.002	0.546	-0.004
15.080	0.007	0.003	0.448	-0.002
15.100	0.007	0.003	0.334	-0.001
15.120	0.007	0.003	0.238	-0.001
15.140	0.007	0.003	0.184	-0.002
15.160	0.007	0.003	0.187	-0.002
15.180	0.007	0.002	0.253	-0.003
15.200	0.007	0.002	0.358	-0.003
15.220	0.007	0.001	0.478	-0.002
15.240	0.007	0.001	0.583	0.000
15.260	0.007	0.000	0.652	0.001
15.280	0.007	0.001	0.667	0.000
15.300	0.007	0.001	0.626	-0.001
15.320	0.007	0.002	0.537	-0.001
15.340	0.007	0.002	0.418	-0.001
15.360	0.007	0.003	0.305	-0.001
15.380	0.007	0.003	0.228	-0.001
15.400	0.007	0.003	0.202	-0.002
15.420	0.007	0.002	0.237	-0.001
15.440	0.007	0.002	0.323	-0.001
15.460	0.007	0.001	0.435	0.000
15.480	0.007	0.000	0.554	0.000
15.500	0.007	0.000	0.652	-0.001
15.520	0.007	0.000	0.701	-0.001
15.540	0.007	0.001	0.685	-0.001
15.560	0.007	0.002	0.604	-0.001
15.580	0.007	0.003	0.472	0.000
15.600	0.007	0.003	0.326	-0.001
15.620	0.007	0.003	0.214	-0.001
15.640	0.007	0.003	0.165	0.000
15.660	0.007	0.003	0.183	0.000
15.680	0.007	0.002	0.258	0.000
15.700	0.007	0.001	0.360	-0.001
15.720	0.007	0.000	0.465	-0.001
15.740	0.007	0.000	0.562	-0.001
15.760	0.007	0.000	0.632	-0.001
15.780	0.007	0.001	0.652	0.000
15.800	0.007	0.002	0.608	0.000
15.820	0.007	0.003	0.498	0.000
15.840	0.007	0.004	0.349	0.000
15.860	0.007	0.005	0.209	0.000
15.880	0.007	0.005	0.126	0.000
15.900	0.007	0.004	0.117	0.000
15.920	0.007	0.004	0.177	0.001
15.940	0.007	0.003	0.282	0.002
15.960	0.007	0.002	0.400	0.001
15.980	0.007	0.001	0.513	0.000
16.000	0.007	0.001	0.613	-0.001
16.020	0.007	0.001	0.671	-0.002
16.040	0.007	0.002	0.667	-0.002
16.060	0.007	0.003	0.595	0.001
16.080	0.007	0.004	0.463	0.002
16.100	0.007	0.004	0.315	0.002
16.120	0.007	0.005	0.211	0.000
16.140	0.007	0.005	0.182	-0.001
16.160	0.007	0.004	0.226	-0.002
16.180	0.007	0.003	0.321	-0.001
16.200	0.007	0.002	0.422	0.000
16.220	0.006	0.001	0.504	0.001
16.240	0.006	0.000	0.572	0.002
16.260	0.006	-0.001	0.622	0.002
16.280	0.006	0.000	0.640	0.002
16.300	0.007	0.001	0.615	0.001
16.320	0.007	0.002	0.528	0.000
16.340	0.007	0.003	0.397	0.001
16.360	0.006	0.003	0.276	0.001
16.380	0.007	0.002	0.209	0.001
16.400	0.007	0.002	0.218	0.002
16.420	0.007	0.001	0.292	0.002
16.440	0.006	0.001	0.386	0.001
16.460	0.006	-0.001	0.469	0.001
16.480	0.006	-0.001	0.535	0.001
16.500	0.006	-0.002	0.586	0.000
16.520	0.006	-0.001	0.626	0.000
16.540	0.006	0.000	0.639	0.000
16.560	0.006	0.001	0.600	-0.001
16.580	0.006	0.002	0.503	-0.002
16.600	0.006	0.003	0.373	-0.002
16.620	0.006	0.003	0.260	-0.001
16.640	0.006	0.004	0.213	-0.001
16.660	0.006	0.003	0.239	-0.001
16.680	0.007	0.002	0.314	-0.002
16.700	0.007	0.001	0.399	-0.002
16.720	0.007	0.001	0.464	-0.001
16.740	0.007	0.000	0.512	0.001
16.760	0.007	0.000	0.551	0.003
16.780	0.007	0.001	0.578	0.004
16.800	0.007	0.002	0.580	0.003
16.820	0.007	0.002	0.533	0.002
16.840	0.006	0.003	0.431	0.000
16.860	0.007	0.004	0.310	-0.001
16.880	0.007	0.004	0.221	-0.001
16.900	0.007	0.004	0.193	-0.001
16.920	0.006	0.004	0.237	-0.001
16.940	0.006	0.003	0.319	-0.001
16.960	0.006	0.002	0.400	-0.001
16.980	0.006	0.001	0.471	0.000
17.000	0.006	0.000	0.529	0.001
17.020	0.006	0.000	0.571	0.002
17.040	0.006	0.001	0.598	0.003
17.060	0.006	0.002	0.583	0.001
17.080	0.007	0.003	0.506	0.000
17.100	0.007	0.003	0.386	0.001
17.120	0.007	0.004	0.263	0.002
17.140	0.007	0.004	0.186	0.001
17.160	0.007	0.004	0.187	0.001
17.180	0.007	0.003	0.261	0.001
17.200	0.007	0.002	0.364	0.000
17.220	0.007	0.001	0.466	0.001
17.240	0.007	-0.001	0.549	0.000
17.260	0.007	-0.001	0.609	0.000
17.280	0.007	-0.001	0.645	0.001
17.300	0.007	-0.001	0.649	0.000
17.320	0.007	0.000	0.600	0.000
17.340	0.007	0.002	0.497	0.000
17.360	0.007	0.003	0.367	0.001
17.380	0.007	0.003	0.257	0.002
17.400	0.007	0.003	0.203	0.003
17.420	0.007	0.003	0.224	0.003
17.440	0.007	0.002	0.302	0.003
17.460	0.007	0.001	0.399	0.003
17.480	0.007	0.000	0.488	0.001
17.500	0.007	0.000	0.558	-0.001
17.520	0.007	-0.001	0.599	-0.002
17.540	0.007	0.000	0.610	-0.002
17.560	0.007	0.001	0.586	-0.001
17.580	0.007	0.002	0.514	-0.001
17.600	0.007	0.003	0.409	-0.001
17.620	0.007	0.004	0.309	0.000
17.640	0.007	0.004	0.245	-0.001
17.660	0.007	0.003	0.240	-0.002
17.680	0.007	0.003	0.295	-0.003
17.700	0.007	0.002	0.377	-0.003
17.720	0.007	0.001	0.458	-0.003
17.740	0.007	0.000	0.522	-0.002
17.760	0.007	0.000	0.560	-0.001
17.780	0.007	0.000	0.566	0.000
17.800	0.007	0.000	0.548	0.000
17.820	0.007	0.001	0.499	-0.001
17.840	0.007	0.002	0.425	-0.002
17.860	0.007	0.003	0.354	-0.003
17.880	0.007	0.003	0.303	-0.002
17.900	0.007	0.003	0.284	-0.001
17.920	0.007	0.002	0.308	0.001
17.940	0.007	0.001	0.356	-0.001
17.960	0.007	0.000	0.415	-0.002
17.980	0.007	-0.001	0.474	-0.004
18.000	0.007	-0.001	0.521	-0.004
18.020	0.007	-0.002	0.545	-0.004
18.040	0.007	-0.001	0.546	-0.004
18.060	0.007	-0.001	0.520	-0.002
18.080	0.007	0.000	0.470	-0.001
18.100	0.007	0.001	0.410	-0.001
18.120	0.007	0.002	0.360	0.000
18.140	0.007	0.003	0.331	0.000
18.160	0.007	0.002	0.334	0.001
18.180	0.007	0.002	0.363	0.001
18.200	0.007	0.002	0.403	0.000
18.220	0.007	0.001	0.444	-0.001
18.240	0.007	0.000	0.477	-0.001
18.260	0.007	0.000	0.492	-0.002
18.280	0.007	0.001	0.485	-0.002
18.300	0.007	0.001	0.455	-0.001
18.320	0.007	0.002	0.410	-0.001
18.340	0.007	0.003	0.367	0.000
18.360	0.007	0.003	0.344	0.000
18.380	0.007	0.003	0.345	0.001
18.400	0.007	0.004	0.365	0.001
18.420	0.007	0.003	0.401	0.001
18.440	0.007	0.002	0.438	0.000
18.460	0.007	0.001	0.470	0.000
18.480	0.007	0.001	0.501	-0.001
18.500	0.007	0.000	0.526	-0.002
18.520	0.007	-0.001	0.536	-0.002
18.540	0.007	0.000	0.524	-0.002
18.560	0.007	0.000	0.486	-0.002
18.580	0.007	0.001	0.432	-0.001
18.600	0.007	0.002	0.392	0.001
18.620	0.007	0.002	0.378	0.001
18.640	0.007	0.002	0.390	0.000
18.660	0.007	0.003	0.413	0.000
18.680	0.007	0.002	0.426	-0.002
18.700	0.007	0.002	0.427	-0.003
18.720	0.007	0.001	0.427	-0.004
18.740	0.006	0.000	0.444	-0.004
18.760	0.006	0.000	0.478	-0.003
18.780	0.007	0.000	0.508	-0.002
18.800	0.007	0.000	0.516	-0.001
18.820	0.007	0.001	0.486	-0.002
18.840	0.007	0.001	0.434	-0.003
18.860	0.007	0.001	0.397	-0.003
18.880	0.007	0.002	0.385	-0.004
18.900	0.007	0.002	0.395	-0.004
18.920	0.007	0.003	0.410	-0.003
18.940	0.007	0.002	0.410	-0.001
18.960	0.007	0.001	0.403	-0.001
18.980	0.007	0.001	0.411	-0.001
19.000	0.007	0.000	0.441	0.000
19.020	0.007	-0.001	0.480	0.002
19.040	0.007	0.000	0.505	0.002
19.060	0.007	0.000	0.494	0.001
19.080	0.007	0.000	0.449	0.000
19.100	0.007	0.000	0.406	0.000
19.120	0.007	0.001	0.391	0.000
19.140	0.007	0.001	0.405	-0.001
19.160	0.007	0.002	0.437	-0.001
19.180	0.007	0.002	0.454	0.001
19.200	0.007	0.002	0.443	0.001
19.220	0.007	0.001	0.425	0.000
19.240	0.007	0.000	0.420	-0.001
19.260	0.007	0.000	0.441	-0.002
19.280	0.007	0.000	0.472	-0.001
19.300	0.007	0.000	0.481	0.000
19.320	0.007	0.001	0.448	0.000
19.340	0.007	0.001	0.388	0.000
19.360	0.007	0.001	0.340	-0.001
19.380	0.007	0.002	0.337	0.000
19.400	0.007	0.003	0.374	0.001
19.420	0.007	0.003	0.426	0.000
19.440	0.007	0.003	0.451	-0.001
19.460	0.007	0.002	0.440	-0.001
19.480	0.007	0.001	0.414	0.000
19.500	0.007	0.001	0.399	0.001
19.520	0.007	0.001	0.401	0.001
19.540	0.007	0.001	0.404	0.000
19.560	0.007	0.001	0.385	0.000
19.580	0.007	0.002	0.341	0.000
19.600	0.007	0.002	0.302	0.000
19.620	0.007	0.002	0.300	-0.001
19.640	0.007	0.003	0.344	-0.002
19.660	0.007	0.003	0.417	-0.002
19.680	0.007	0.003	0.478	-0.001
19.700	0.007	0.003	0.497	0.000
19.720	0.007	0.002	0.476	-0.001
19.740	0.007	0.002	0.448	-0.001
19.760	0.007	0.001	0.436	-0.001
19.780	0.007	0.001	0.442	0.000
19.800	0.007	0.002	0.443	0.000
19.820	0.007	0.002	0.411	0.000
19.840	0.007	0.002	0.357	0.000
19.860	0.007	0.002	0.319	0.000
19.880	0.007	0.002	0.326	0.000
19.900	0.007	0.003	0.388	-0.001
19.920	0.007	0.002	0.477	-0.001
19.940	0.007	0.002	0.547	-0.001
19.960	0.007	0.002	0.567	-0.001
19.980	0.007	0.001	0.551	-0.001
